1.2886275914095	萨尔瓦多科郎 (SVC)
75.433049729532	叙利亚镑 (SYP)
2.4554296398378	斯威士兰马兰吉尼 (SZL)
4.6528161084628	泰铢 (THB)
1.5204215950609	塔吉克斯坦索莫尼 (TJS)
0.5154510434561	土库曼斯坦马纳特 (TMT)
0.4022368388149	突尼斯第纳尔 (TND)
0.33880894643564	汤加潘加 (TOP)
1.1365964542583	土耳其的里拉 (TRY)
0.99930317729556	特立尼达和多巴哥元 (TTD)
0.20516472046395	图瓦卢美元 (TVD)
4.2562677156987	台币 (TWD)
341.68285449594	坦桑尼亚先令 (TZS)
4.167935806532	乌克兰格里夫纳 (UAH)
546.88742688016	乌干达先令 (UGX)
0.14727172473251	美元 (USD)
6.2538025493201	乌拉圭比索 (UYU)
1519.6467893748	乌兹别克斯坦苏姆 (UZS)
1.470876350766	委内瑞拉博利瓦 (VEF)
67534.984773537	委内瑞拉玻利瓦尔 (VES)
3405.6576987638	越南盾 (VND)
16.754345714657	瓦努阿图瓦 (VUV)
0.38504609549021	萨摩亚塔拉 (WST)
82.258363482442	中非法郎 (XAF)
0.0062525664159839	银价盎司 (XAG)
7.7783947219416E-5	金价盎司 (XAU)
0.39800254266989	东加勒比元 (XCD)
0.10436991830814	国际货币基金组织特别提款权 (XDR)
82.258363482442	西非法郎 (XOF)
6.3236195888407E-5	钯价盎司 (XPD)
14.96444710311	太平洋法郎 (XPF)
0.00016269681790927	铂价盎司 (XPT)
36.876039868904	也门里亚尔 (YER)
2.4554296398378	南非兰特 (ZAR)
2.950824254115	赞比亚克瓦查 (ZMW)
53.297637180696	津巴布韦元 (ZWD)
氐宿	房宿
心宿	尾宿
箕宿	角木蛟
亢金龙	氐土貉
房日兔	心月狐
尾火虎	箕水豹
斗宿	牛宿
女宿	虚宿
危宿	室宿
壁宿	斗木獬
牛金牛	女土蝠
虚日鼠	危月燕
室火猪	壁水獝
奎宿	娄宿
胃宿	昴宿
毕宿	觜宿
参宿	奎木狼
娄金狗	胃土雉
昴日鸡	毕月乌
觜火猴	参水猿
井宿	鬼宿
柳宿	星宿
张宿	翼宿
轸宿	井木犴
鬼金羊	柳土獐
星日马	张月鹿
翼火蛇	轸水蚓
室宿	奎宿
胃宿	毕宿
参宿	鬼宿
张宿	角宿
氐宿	心宿
斗宿	虚宿
壁宿	娄宿
昴宿	觜宿
井宿	柳宿
翼宿	亢宿
房宿	尾宿
女宿	危宿
奎宿	胃宿
毕宿	参宿
鬼宿	星宿
轸宿	氐宿
心宿	箕宿
虚宿	室宿
娄宿	昴宿
觜宿	井宿
柳宿	张宿
角宿	房宿
尾宿	斗宿
危宿	壁宿
胃宿	毕宿
参宿	鬼宿
星宿	翼宿
亢宿	心宿
箕宿	女宿
室宿	奎宿
昴宿	觜宿
井宿	柳宿
张宿	轸宿
氐宿	尾宿
斗宿	虚宿
壁宿	娄宿
毕宿	参宿
鬼宿	星宿
翼宿	角宿
房宿	箕宿
女宿	危宿
奎宿	胃宿
觜宿	井宿
柳宿	张宿
轸宿	亢宿
心宿	斗宿
虚宿	室宿
娄宿	昴宿
参宿	鬼宿
星宿	翼宿
角宿	氐宿
尾宿	女宿
危宿	壁宿
胃宿	毕宿
井宿	柳宿
张宿	轸宿
亢宿	房宿
箕宿	虚宿
室宿	奎宿
昴宿	觜宿
鬼宿	星宿
翼宿	角宿
氐宿	心宿
斗宿	危宿
壁宿	娄宿
毕宿	参宿
柳宿	张宿
轸宿	亢宿
房宿	尾宿
女宿	室宿
奎宿	胃宿
觜宿	井宿
星宿	翼宿
角宿	氐宿
心宿	箕宿
虚宿	壁宿
娄宿	昴宿
参宿	鬼宿
张宿	轸宿
亢宿	房宿
尾宿	斗宿
危宿	奎宿
胃宿	毕宿
井宿	柳宿
翼宿	角宿
氐宿	心宿
箕宿	女宿
室宿	娄宿
昴宿	觜宿
鬼宿	星宿
轸宿	亢宿
房宿	尾宿
斗宿	虚宿
壁宿	胃宿
毕宿	参宿
柳宿	张宿
角宿	氐宿
心宿	箕宿
女宿	危宿
奎宿	昴宿
觜宿	井宿
星宿	翼宿
亢宿	房宿
尾宿	斗宿
虚宿	室宿
娄宿	毕宿
参宿	鬼宿
张宿	轸宿
氐宿	心宿
箕宿	女宿
危宿	壁宿
胃宿	觜宿
井宿	柳宿
翼宿	角宿
房宿	尾宿
斗宿	虚宿
室宿	奎宿
昴宿	参宿
鬼宿	星宿
轸宿	亢宿
心宿	箕宿
女宿	危宿
壁宿	娄宿
毕宿	井宿
柳宿	张宿
角宿	氐宿
尾宿	斗宿
虚宿	室宿
奎宿	胃宿
觜宿	鬼宿
星宿	翼宿
亢宿	房宿
箕宿	女宿
危宿	壁宿
娄宿	昴宿
参宿	柳宿
张宿	轸宿
氐宿	心宿
斗宿	虚宿
室宿	奎宿
胃宿	毕宿
井宿	星宿
翼宿	角宿
房宿	尾宿
女宿	危宿
壁宿	娄宿
昴宿	觜宿
鬼宿	张宿
轸宿	亢宿
心宿	箕宿
虚宿	室宿
奎宿	胃宿
毕宿	参宿
柳宿	翼宿
角宿	氐宿
尾宿	斗宿
危宿	壁宿
娄宿	昴宿
觜宿	井宿
星宿	轸宿
亢宿	房宿
箕宿	女宿
室宿	奎宿
胃宿	毕宿
参宿	鬼宿
张宿	角宿
氐宿	心宿
斗宿	虚宿
壁宿	娄宿
昴宿	觜宿
井宿	柳宿
翼宿	亢宿
房宿	尾宿
女宿	危宿
奎宿	胃宿
毕宿	参宿
鬼宿	星宿
轸宿	氐宿
心宿	箕宿
虚宿	室宿
02	林业产品
03	饲养动物及其产品
04	渔业产品
05	农、林、牧、渔服务
06	煤炭采选产品
07	石油和天然气开采产品
08	黑色金属矿
09	有色金属矿
10	非金属矿
11	其他矿产品
13	农副食品，动、植物油制品
14	食品及加工盐
15	饮料、酒及酒精
16	烟草制品
17	纺织产品
18	服装、鞋、帽
19	皮革、毛皮及其制品
20	木材及木、竹、藤、棕、草制品
21	家具及配件
22	纸及纸制品
23	印刷品、记录媒介复制品
24	文教体育用品
25	石油加工、炼焦及核燃料
26	化学原料及化学制品
27	医药
28	化学纤维
29	橡胶制品
30	塑料制品、半成品及辅料
31	非金属矿物制品
32	黑色金属冶炼及压延产品
33	有色金属冶炼及压延产品
34	金属制品
35	通用设备
36	专用设备
37	交通运输设备
38	收费的生产服务及修理
39	电气机械及器材
40	通信设备、计算机及其他电子设备
41	仪器仪表及文化、办公用机械
42	工艺品及其他制造产品
43	废弃资源和废旧材料回收加工品
44	电力和热力
45	燃气
46	水
47	房屋和土木工程服务与产品
48	建筑安装服务
49	建筑装饰服务
50	其他建筑服务
51	铁路运输服务
52	道路运输服务
53	城市公共交通服务
54	水路运输服务
55	航空运输服务
56	管道运输服务
57	装卸搬运和其他运输服务
58	仓储服务
59	邮政寄递服务
60	电信和其他信息传输服务
61	计算机信息服务
62	软件服务
63	批发服务
65	零售服务
66	住宿服务
67	餐饮服务
68	银行服务
69	证券服务
70	保险服务
71	其他金融服务
72	房地产服务
73	租赁服务
74	商务服务
75	研究与试验发展服务
76	专业技术服务
77	科技交流和推广服务
78	地质勘查服务
79	水利管理服务
80	环境管理服务
81	公共设施管理服务
82	居民服务
83	维修、清洁和其他服务
84	教育服务
85	卫生服务
86	社会保障服务
87	社会福利服务
88	新闻出版服务
89	广播、电视、电影和音像服务
90	文化艺术服务
91	体育服务
92	娱乐服务
93	公共管理服务
94	民主党派、工商联、群众团体服务
95	社会团体、基金会及宗教组织服务
96	基层群众自治组织服务
97	国际组织及使领馆服务
中医词语	中国历史名词
中国历史词语	中国地名
中药	中药名
乐曲	书名
书画摄影词语	交通运输词语
人事用语	人体部位
人口学名词	人名
仪器仪器	仪器仪表
会议活动名称	会议选举词语
体育用语	体育词语
保险词语	军事词语
农业词语	冶金词语
出版印刷词语	剧目
动物名	动物学词语
包装用语	化学词语
化工词语	医学名词·卷帘格
医学词语	卡证单据用语
卫生防疫词语	即物赠
古文句	名胜古迹
哲学词语	商业词语
商品名	商标品牌商号
国名	国土词语
国家	国际名词
地理名词	地理词语
地质名词	外交词语
外国历史词语	外国地名
外贸词语	天文学名词
天文词语	姓氏
字谜	宗教词语
工业词语	工具器械
常用词	常用语
常言俗语	广告词语
广播电视用语	建设建筑词语
彩市用语	影视用语
影院用语	心理学名词
戏曲词语	成语
成谦辞礼貌用语	报刊名
探骊格	数学词语
数量词	文化词语
文学词语	文牍启事用语
文牍启示用语	文艺名词
文艺词语	新名词
新词语	新闻词语
旅游词语	日常行为
时间用语	曲艺杂技词语
曲艺杂记词语	木材名词
机械词语	林业词语
桥牌词语	棋牌词语
植物学词语	歌曲
歌曲名	歌词
民俗风俗词语	民族
民族词语	气功词语
气象词语	水利词语
法律词语	海关词语
游目谜	灯谜用语
物理名词	特殊谜目
环保词语	生物学词语
生物词语	电信词语
电力词语	电子技术词语
电影名	电视剧名
电视栏目	畜牧词语
祝语	离合字
科技名词	称谓职务
税务词语	穴位
篇目	纺织名词
纺织词语	经济作物
经济词语	统计词语
网络电脑词语	考古学词语
股市词语	股票名
能源词语	舞蹈词语
航空航天词语	节日纪念日
花卉树木	荣誉美称
菜肴烹调用语	菜肴烹调词语
表格户籍用语	西药名
计划生育词语	计量词语
词曲牌名	诗词句
语文名词	语文词语
谦称礼貌用语	谦词礼貌用语
谦辞礼貌用语	财经用语
财经词语	货币
贺词	贺语
通假字	邮政集邮词语
部门单位场所	采矿词语
金融词语	隐目谜
音乐词语	政治词语
教学词语	教育词语
	丑牛
	寅虎
	卯兔
	辰龙
	巳蛇
	午马
	未羊
	申猴
	酉鸡
	戌狗
	亥猪
北京市	市辖区
东城区	110101000000
西城区	110102000000
朝阳区	110105000000
丰台区	110106000000
石景山区	110107000000
海淀区	110108000000
门头沟区	110109000000
房山区	110111000000
通州区	110112000000
顺义区	110113000000
昌平区	110114000000
大兴区	110115000000
怀柔区	110116000000
平谷区	110117000000
密云区	110118000000
延庆区	110119000000
天津市	市辖区
和平区	120101000000
河东区	120102000000
河西区	120103000000
南开区	120104000000
河北区	120105000000
红桥区	120106000000
东丽区	120110000000
西青区	120111000000
津南区	120112000000
北辰区	120113000000
武清区	120114000000
宝坻区	120115000000
滨海新区	120116000000
宁河区	120117000000
静海区	120118000000
蓟州区	120119000000
河北省	石家庄市
市辖区	130101000000
长安区	130102000000
桥西区	130104000000
新华区	130105000000
井陉矿区	130107000000
裕华区	130108000000
藁城区	130109000000
鹿泉区	130110000000
栾城区	130111000000
井陉县	130121000000
正定县	130123000000
行唐县	130125000000
灵寿县	130126000000
高邑县	130127000000
深泽县	130128000000
赞皇县	130129000000
无极县	130130000000
平山县	130131000000
元氏县	130132000000
赵县	130133000000
石家庄高新技术产业开发区	130171000000
石家庄循环化工园区	130172000000
辛集市	130181000000
晋州市	130183000000
新乐市	130184000000
河北省	唐山市
市辖区	130201000000
路南区	130202000000
路北区	130203000000
古冶区	130204000000
开平区	130205000000
丰南区	130207000000
丰润区	130208000000
曹妃甸区	130209000000
滦南县	130224000000
乐亭县	130225000000
迁西县	130227000000
玉田县	130229000000
河北唐山芦台经济开发区	130271000000
唐山市汉沽管理区	130272000000
唐山高新技术产业开发区	130273000000
河北唐山海港经济开发区	130274000000
遵化市	130281000000
迁安市	130283000000
滦州市	130284000000
河北省	秦皇岛市
市辖区	130301000000
海港区	130302000000
山海关区	130303000000
北戴河区	130304000000
抚宁区	130306000000
青龙满族自治县	130321000000
昌黎县	130322000000
卢龙县	130324000000
秦皇岛市经济技术开发区	130371000000
北戴河新区	130372000000
河北省	邯郸市
市辖区	130401000000
邯山区	130402000000
丛台区	130403000000
复兴区	130404000000
峰峰矿区	130406000000
肥乡区	130407000000
永年区	130408000000
临漳县	130423000000
成安县	130424000000
大名县	130425000000
涉县	130426000000
磁县	130427000000
邱县	130430000000
鸡泽县	130431000000
广平县	130432000000
馆陶县	130433000000
魏县	130434000000
曲周县	130435000000
邯郸经济技术开发区	130471000000
邯郸冀南新区	130473000000
武安市	130481000000
河北省	邢台市
市辖区	130501000000
桥东区	130502000000
桥西区	130503000000
邢台县	130521000000
临城县	130522000000
内丘县	130523000000
柏乡县	130524000000
隆尧县	130525000000
任县	130526000000
南和县	130527000000
宁晋县	130528000000
巨鹿县	130529000000
新河县	130530000000
广宗县	130531000000
平乡县	130532000000
威县	130533000000
清河县	130534000000
临西县	130535000000
河北邢台经济开发区	130571000000
南宫市	130581000000
沙河市	130582000000
河北省	保定市
市辖区	130601000000
竞秀区	130602000000
莲池区	130606000000
满城区	130607000000
清苑区	130608000000
徐水区	130609000000
涞水县	130623000000
阜平县	130624000000
定兴县	130626000000
唐县	130627000000
高阳县	130628000000
容城县	130629000000
涞源县	130630000000
望都县	130631000000
安新县	130632000000
易县	130633000000
曲阳县	130634000000
蠡县	130635000000
顺平县	130636000000
博野县	130637000000
雄县	130638000000
保定高新技术产业开发区	130671000000
保定白沟新城	130672000000
涿州市	130681000000
定州市	130682000000
安国市	130683000000
高碑店市	130684000000
河北省	张家口市
市辖区	130701000000
桥东区	130702000000
桥西区	130703000000
宣化区	130705000000
下花园区	130706000000
万全区	130708000000
崇礼区	130709000000
